continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,hosp_patients,population,gdp_per_capita,extreme_poverty
South America,Ecuador,2021-02-20,273097,1821,15513,39,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-02-21,274673,1576,15536,23,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-02-22,274968,295,15547,11,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-02-23,275780,812,15567,20,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-02-24,278779,2999,15634,67,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-02-25,281169,2390,15669,35,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-02-26,282599,1430,15713,44,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-02-27,284347,1748,15779,66,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-02-28,286155,1808,15811,32,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-03-01,286367,212,15832,21,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-03-02,286725,358,15850,18,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-03-03,289472,2747,15921,71,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-03-04,289735,263,15959,38,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-03-05,291070,1335,15997,38,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-03-06,292943,1873,16020,23,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-03-07,294503,1560,16039,19,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-03-08,294618,115,16043,4,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-03-09,295114,496,16069,26,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-03-10,296841,1727,16105,36,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-03-11,297957,1116,16128,23,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-03-12,299216,1259,16193,65,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-03-13,300666,1450,16215,22,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-03-14,302221,1555,16236,21,1.07,,17643060,10581.936,3.6
South America,Ecuador,2021-03-15,302498,277,16240,4,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-03-16,302854,356,16259,19,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-03-17,305598,2744,16300,41,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-18,307429,1831,16333,33,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-19,309643,2214,16412,79,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-20,310868,1225,16435,23,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-21,312598,1730,16451,16,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-22,312851,253,16478,27,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-23,313570,719,16504,26,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-24,316807,3237,16540,36,1.12,,17643060,10581.936,3.6
South America,Ecuador,2021-03-25,318656,1849,16582,42,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-26,321451,2795,16632,50,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-03-27,322699,1248,16679,47,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-03-28,324482,1783,16738,59,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-03-29,325124,642,16746,8,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-03-30,327325,2201,16780,34,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-03-31,328755,1430,16847,67,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-01,330388,1633,16877,30,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-04-02,332038,1650,16910,33,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-04-03,333175,1137,16929,19,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-04-04,335681,2506,16956,27,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-05,336777,1096,16987,31,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-06,337702,925,17004,17,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-07,339604,1902,17057,53,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-08,341619,2015,17115,58,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-09,342678,1059,17158,43,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-10,344877,2199,17275,117,1.07,,17643060,10581.936,3.6
South America,Ecuador,2021-04-11,346817,1940,17293,18,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-04-12,347070,253,17298,5,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-04-13,347589,519,17351,53,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-04-14,350539,2950,17400,49,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-04-15,355431,4892,17489,89,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-04-16,355964,533,17528,39,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-04-17,358157,2193,17641,113,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-04-18,360546,2389,17703,62,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-04-19,360563,17,17703,0,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-04-20,361154,591,17744,41,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-04-21,362843,1689,17804,60,1.09,,17643060,10581.936,3.6
South America,Ecuador,2021-04-22,365393,2550,17965,161,1.1,,17643060,10581.936,3.6
South America,Ecuador,2021-04-23,371306,5913,18062,97,1.11,,17643060,10581.936,3.6
South America,Ecuador,2021-04-24,372754,1448,18158,96,1.08,,17643060,10581.936,3.6
South America,Ecuador,2021-04-25,373362,608,18177,19,1.06,,17643060,10581.936,3.6
South America,Ecuador,2021-04-26,374775,1413,18300,123,1.05,,17643060,10581.936,3.6
South America,Ecuador,2021-04-27,375329,554,18389,89,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-04-28,377662,2333,18470,81,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-04-29,380689,3027,18552,82,1.04,,17643060,10581.936,3.6
South America,Ecuador,2021-04-30,381862,1173,18631,79,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-05-01,384589,2727,18724,93,1.03,,17643060,10581.936,3.6
South America,Ecuador,2021-05-02,387299,2710,18740,16,1.02,,17643060,10581.936,3.6
South America,Ecuador,2021-05-03,388046,747,18765,25,1.01,,17643060,10581.936,3.6
South America,Ecuador,2021-05-04,391242,3196,18863,98,1,,17643060,10581.936,3.6
South America,Ecuador,2021-05-05,393048,1806,18907,44,0.98,,17643060,10581.936,3.6
South America,Ecuador,2021-05-06,395327,2279,19018,111,0.96,,17643060,10581.936,3.6
South America,Ecuador,2021-05-07,396888,1561,19061,43,0.95,,17643060,10581.936,3.6
South America,Ecuador,2021-05-08,398921,2033,19137,76,0.94,,17643060,10581.936,3.6
South America,Ecuador,2021-05-09,400296,1375,19222,85,0.93,,17643060,10581.936,3.6
South America,Ecuador,2021-05-10,402060,1764,19242,20,0.92,,17643060,10581.936,3.6
South America,Ecuador,2021-05-11,402595,535,19286,44,0.91,,17643060,10581.936,3.6
South America,Ecuador,2021-05-12,404632,2037,19349,63,0.9,,17643060,10581.936,3.6
South America,Ecuador,2021-05-13,405783,1151,19442,93,0.89,,17643060,10581.936,3.6
South America,Ecuador,2021-05-14,407002,1219,19514,72,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-15,409520,2518,19692,178,0.89,,17643060,10581.936,3.6
South America,Ecuador,2021-05-16,410129,609,19699,7,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-17,410870,741,19786,87,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-18,411466,596,19877,91,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-19,412907,1441,19979,102,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-20,415255,2348,20022,43,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-21,416621,1366,20107,85,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-22,417840,1219,20180,73,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-23,418851,1011,20193,13,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-24,419198,347,20210,17,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-25,420167,969,20227,17,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-26,421231,1064,20312,85,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-27,422329,1098,20357,45,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-28,423165,836,20408,51,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-05-29,424741,1576,20485,77,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-05-30,425841,1100,20545,60,0.89,,17643060,10581.936,3.6
South America,Ecuador,2021-05-31,426037,196,20572,27,0.89,,17643060,10581.936,3.6
South America,Ecuador,2021-06-01,427690,1653,20620,48,0.89,,17643060,10581.936,3.6
South America,Ecuador,2021-06-02,428865,1175,20681,61,0.88,,17643060,10581.936,3.6
South America,Ecuador,2021-06-03,429817,952,20706,25,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-06-04,430739,922,20755,49,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-06-05,431429,690,20773,18,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-06-06,432353,924,20809,36,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-06-07,432739,386,20814,5,0.87,,17643060,10581.936,3.6
South America,Ecuador,2021-06-08,432985,246,20831,17,,,17643060,10581.936,3.6
South America,Peru,2020-01-06,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-07,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-08,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-09,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-10,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-11,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-12,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-13,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-14,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-15,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-16,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-17,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-18,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-19,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-20,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-21,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-22,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-23,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-24,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-25,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-26,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-27,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-28,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-29,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-30,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-01-31,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-01,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-02,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-03,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-04,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-05,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-06,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-07,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-08,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-09,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-10,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-11,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-12,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-13,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-14,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-15,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-16,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-17,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-18,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-19,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-20,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-21,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-22,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-23,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-24,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-25,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-26,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-27,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-28,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-02-29,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-01,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-02,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-03,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-04,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-05,,,,,,,32971846,12236.706,3.5
South America,Peru,2020-03-06,1,1,1,1,,,32971846,12236.706,3.5
South America,Peru,2020-03-07,1,0,1,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-08,6,5,2,1,,,32971846,12236.706,3.5
South America,Peru,2020-03-09,7,1,2,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-10,11,4,2,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-11,11,0,2,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-12,15,4,3,1,,,32971846,12236.706,3.5
South America,Peru,2020-03-13,28,13,3,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-14,38,10,3,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-15,43,5,5,2,,,32971846,12236.706,3.5
South America,Peru,2020-03-16,86,43,5,0,,,32971846,12236.706,3.5
South America,Peru,2020-03-17,117,31,9,4,,,32971846,12236.706,3.5
South America,Peru,2020-03-18,145,28,15,6,1.89,,32971846,12236.706,3.5
South America,Peru,2020-03-19,234,89,20,5,1.89,,32971846,12236.706,3.5
South America,Peru,2020-03-20,234,0,26,6,1.88,,32971846,12236.706,3.5
South America,Peru,2020-03-21,318,84,30,4,1.88,,32971846,12236.706,3.5
South America,Peru,2020-03-22,363,45,34,4,1.87,,32971846,12236.706,3.5
South America,Peru,2020-03-23,395,32,39,5,1.87,,32971846,12236.706,3.5
South America,Peru,2020-03-24,416,21,45,6,1.86,,32971846,12236.706,3.5
South America,Peru,2020-03-25,480,64,57,12,1.86,,32971846,12236.706,3.5
South America,Peru,2020-03-26,580,100,63,6,1.86,,32971846,12236.706,3.5
South America,Peru,2020-03-27,635,55,71,8,1.86,,32971846,12236.706,3.5
South America,Peru,2020-03-28,671,36,86,15,1.86,,32971846,12236.706,3.5
South America,Peru,2020-03-29,852,181,95,9,1.87,,32971846,12236.706,3.5
South America,Peru,2020-03-30,950,98,113,18,1.87,,32971846,12236.706,3.5
South America,Peru,2020-03-31,1065,115,138,25,1.86,,32971846,12236.706,3.5
South America,Peru,2020-04-01,1323,258,161,23,1.86,,32971846,12236.706,3.5
South America,Peru,2020-04-02,1414,91,183,22,1.86,,32971846,12236.706,3.5
South America,Peru,2020-04-03,1595,181,209,26,1.86,,32971846,12236.706,3.5
South America,Peru,2020-04-04,1746,151,258,49,1.86,,32971846,12236.706,3.5
South America,Peru,2020-04-05,2281,535,317,59,1.85,,32971846,12236.706,3.5
South America,Peru,2020-04-06,2561,280,360,43,1.85,,32971846,12236.706,3.5
South America,Peru,2020-04-07,2954,393,423,63,1.84,,32971846,12236.706,3.5
South America,Peru,2020-04-08,4342,1388,471,48,1.83,,32971846,12236.706,3.5
South America,Peru,2020-04-09,5256,914,569,98,1.82,,32971846,12236.706,3.5
South America,Peru,2020-04-10,5897,641,650,81,1.8,,32971846,12236.706,3.5
South America,Peru,2020-04-11,6848,951,753,103,1.78,,32971846,12236.706,3.5
South America,Peru,2020-04-12,7519,671,846,93,1.76,,32971846,12236.706,3.5
South America,Peru,2020-04-13,9784,2265,952,106,1.74,,32971846,12236.706,3.5
South America,Peru,2020-04-14,10303,519,1061,109,1.72,,32971846,12236.706,3.5
South America,Peru,2020-04-15,11475,1172,1200,139,1.7,,32971846,12236.706,3.5
South America,Peru,2020-04-16,12491,1016,1333,133,1.68,,32971846,12236.706,3.5
South America,Peru,2020-04-17,13489,998,1490,157,1.66,,32971846,12236.706,3.5
South America,Peru,2020-04-18,14420,931,1628,138,1.64,,32971846,12236.706,3.5
South America,Peru,2020-04-19,15628,1208,1786,158,1.63,,32971846,12236.706,3.5
South America,Peru,2020-04-20,16325,697,1990,204,1.61,,32971846,12236.706,3.5
South America,Peru,2020-04-21,17837,1512,2199,209,1.6,,32971846,12236.706,3.5
South America,Peru,2020-04-22,19250,1413,2418,219,1.58,,32971846,12236.706,3.5
South America,Peru,2020-04-23,20914,1664,2664,246,1.57,,32971846,12236.706,3.5
South America,Peru,2020-04-24,21648,734,2910,246,1.56,,32971846,12236.706,3.5
South America,Peru,2020-04-25,25331,3683,3198,288,1.55,,32971846,12236.706,3.5
South America,Peru,2020-04-26,27517,2186,3488,290,1.54,,32971846,12236.706,3.5
South America,Peru,2020-04-27,28699,1182,3793,305,1.52,,32971846,12236.706,3.5
South America,Peru,2020-04-28,31190,2491,4106,313,1.51,,32971846,12236.706,3.5
